train,valid
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8867501546072974,0.8577207781029437
0.8879704479194275,0.8574338669880072
0.8879704479194275,0.8574338669880072
0.8882796625143564,0.8597865381304872
0.8881471419736726,0.860647271475297
0.8881471419736726,0.860647271475297
0.8881029684601113,0.8585815114477535
0.887882100892305,0.8607620359212715
0.8881029684601113,0.8585815114477535
0.8880146214329888,0.8608194181442589
0.8880146214329888,0.8608194181442589
0.8880146214329888,0.8608194181442589
0.8882244456224048,0.8607620359212715
0.887429322378302,0.8643771159694726
0.887429322378302,0.8643771159694726
0.887429322378302,0.8643771159694726
0.887429322378302,0.8643771159694726
0.8871642812969344,0.8642623515234981
0.8871642812969344,0.8642623515234981
0.8871642812969344,0.8642623515234981
0.8863249845392702,0.8649509381993459
0.8870317607562506,0.8641475870775234
0.8863249845392702,0.8649509381993459
0.8866562858909798,0.8647787915303838
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.886457505079954,0.8655821426522063
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8867225461613216,0.8660985826590922
0.8886551373796272,0.8667297871119527
0.8886330506228466,0.8667297871119527
0.8889422652177754,0.8667297871119527
0.888964351974556,0.86678716933494
0.888964351974556,0.86678716933494
0.8893177400830462,0.8670740804498767
0.8893177400830462,0.8670740804498767
0.8893177400830462,0.8670740804498767
0.8893177400830462,0.8679921960176737
0.8893177400830462,0.8679921960176737
